Regiones,Fecha,Mes,Year,Fec,Latitud,Longitud,Altura,Variedad,Fenologia,Hojas Evaluadas,Hojas con Roya,Incidencia,cat_Variedad,tipo_de_datos
El Paraiso,3/15/2017,Marzo,2017,3,14.05980015,-86.10900116,836,LEMPIRA,Floracion Principal,465,62,13.33,Medianamente_resistentes,a realizar
El Paraiso,3/22/2017,Marzo,2017,3,13.94859982,-86.2562027,1065,LEMPIRA,Floracion Principal,697,27,3.87,Medianamente_resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,15.20994186,-88.23648071,730,LEMPIRA,Madurez Fisiologica,772,317,41.06,Medianamente_resistentes,a realizar
El Paraiso,3/27/2018,Marzo,2018,3,14.19211292,-85.9845047,1064,LEMPIRA,Hojas Nuevas Mayor al 30%,1093,74,6.77,Medianamente_resistentes,a realizar
Comayagua,3/30/2018,Marzo,2018,3,14.57011986,-87.35965729,887,LEMPIRA,Hojas Nuevas Mayor al 30%,813,72,8.86,Medianamente_resistentes,a realizar
Comayagua,3/29/2018,Marzo,2018,3,14.4829998,-87.34100342,925,LEMPIRA,Floracion Loca,621,55,8.86,Medianamente_resistentes,a realizar
El Paraiso,3/21/2017,Marzo,2017,3,14.13920021,-85.97669983,775,LEMPIRA,Floracion Loca,1205,47,3.9,Medianamente_resistentes,a realizar
El Paraiso,3/27/2018,Marzo,2018,3,13.80000019,-86.59999847,984,LEMPIRA,Hojas Nuevas Mayor al 30%,752,56,7.45,Medianamente_resistentes,a realizar
Olancho,3/29/2018,Marzo,2018,3,14.89999962,-86,1008,LEMPIRA,Floracion,1145,59,5.15,Medianamente_resistentes,a realizar
El Paraiso,3/31/2018,Marzo,2018,3,14.13920021,-85.97669983,775,LEMPIRA,Hojas Nuevas Mayor al 30%,636,44,6.92,Medianamente_resistentes,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,14.93599987,-88.38230133,758,LEMPIRA,Floracion,511,23,4.5,Medianamente_resistentes,a realizar
Comayagua,2/20/2018,Febrero,2018,2,14.46310043,-87.34279633,778,LEMPIRA,Hojas Nuevas Mayor al 30%,475,119,25.05,Medianamente_resistentes,a realizar
Copan,3/27/2018,Marzo,2018,3,14.53836727,-88.86673737,951,LEMPIRA,Floracion,689,0,0,Medianamente_resistentes,a realizar
Cortes,2/19/2018,Febrero,2018,2,15.32999992,-85.44999695,790,LEMPIRA,Madurez Fisiologica,1282,3,0.23,Medianamente_resistentes,a realizar
Copan,3/30/2018,Marzo,2018,3,14.55000019,-88.51999664,985,LEMPIRA,Floracion Principal,1082,47,4.34,Medianamente_resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,14.48499966,-88.5510025,900,LEMPIRA,Madurez Fisiologica,714,11,1.54,Medianamente_resistentes,a realizar
Copan,2/20/2018,Febrero,2018,2,14.64000034,-88.65000153,992,LEMPIRA,Hojas Nuevas Mayor al 30%,904,1,0.11,Medianamente_resistentes,a realizar
Cortes,2/19/2018,Febrero,2018,2,15.35999966,-86.01000214,1050,LEMPIRA,Madurez Fisiologica,1312,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,3/22/2017,Marzo,2017,3,13.72000027,-86.80000305,1070,LEMPIRA,Floracion Principal,582,0,0,Medianamente_resistentes,a realizar
Cortes,2/20/2018,Febrero,2018,2,15.40999985,-86.20999908,1090,LEMPIRA,Madurez Fisiologica,1289,6,0.47,Medianamente_resistentes,a realizar
El Paraiso,3/27/2018,Marzo,2018,3,14.35000038,-86.69000244,1029,LEMPIRA,Fruto Consistente,545,61,11.19,Medianamente_resistentes,a realizar
Comayagua,3/29/2018,Marzo,2018,3,15.00524426,-87.55219269,849,LEMPIRA,Hojas Nuevas Mayor al 30%,480,33,6.88,Medianamente_resistentes,a realizar
El Paraiso,3/17/2017,Marzo,2017,3,13.82295609,-86.57458496,998,LEMPIRA,Floracion Principal,528,59,11.17,Medianamente_resistentes,a realizar
Santa Barbara,3/28/2018,Marzo,2018,3,15.16940975,-88.30069733,825,LEMPIRA,Floracion,882,87,9.86,Medianamente_resistentes,a realizar
Copan,2/19/2018,Febrero,2018,2,15.0335474,-88.11940765,975,LEMPIRA,Madurez Fisiologica,900,1,0.11,Medianamente_resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,14.03269958,-86.19889832,990,LEMPIRA,Floracion Loca,589,200,33.96,Medianamente_resistentes,a realizar
Olancho,3/16/2017,Marzo,2017,3,14.89999962,-85.90000153,752,LEMPIRA,Desarrollo,1212,0,0,Medianamente_resistentes,a realizar
Olancho,2/22/2018,Febrero,2018,2,14.46545124,-86.64222717,852,LEMPIRA,Hojas Nuevas Mayor al 30%,655,16,2.44,Medianamente_resistentes,a realizar
Cortes,2/20/2018,Febrero,2018,2,15.42000008,-86.23999786,1096,LEMPIRA,Madurez Fisiologica,1410,1,0.07,Medianamente_resistentes,a realizar
El Paraiso,2/20/2018,Febrero,2018,2,14.17580032,-86.81925964,892,LEMPIRA,Madurez Fisiologica,511,110,21.53,Medianamente_resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,15.30000019,-88.69999695,900,LEMPIRA,Madurez Fisiologica,780,320,41.03,Medianamente_resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,14.74592018,-88.34042358,1100,LEMPIRA,Fin de Cosecha,1121,120,10.7,Medianamente_resistentes,a realizar
Santa Barbara,2/20/2018,Febrero,2018,2,14.76805019,-88.40395355,1100,LEMPIRA,Madurez Fisiologica,598,0,0,Medianamente_resistentes,a realizar
El Paraiso,3/30/2018,Marzo,2018,3,14.17863178,-85.9773407,900,LEMPIRA,Hojas Nuevas Mayor al 30%,1013,0,0,Medianamente_resistentes,a realizar
Santa Barbara,3/31/2018,Marzo,2018,3,15.20213223,-88.24095917,1003,LEMPIRA,Floracion,1199,0,0,Medianamente_resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,14.17770195,-86.14594269,885,LEMPIRA,Hojas Nuevas Mayor al 30%,601,13,2.16,Medianamente_resistentes,a realizar
El Paraiso,2/20/2018,Febrero,2018,2,13.82295609,-86.57458496,998,LEMPIRA,Madurez Fisiologica,663,42,6.33,Medianamente_resistentes,a realizar
Comayagua,9/22/2017,Septiembre,2017,9,14.32999992,-87.33999634,1005,CATIMOR,Madurez Fisiologica,870,6,0.69,Medianamente_resistentes,a realizar
Santa Barbara,9/19/2017,Septiembre,2017,9,15.30000019,-88.69999695,900,LEMPIRA,Fruto Consistente,875,6,0.69,Medianamente_resistentes,a realizar
Francisco Morazan,3/27/2018,Marzo,2018,3,14.42064857,-86.77607727,728,LEMPIRA,Floracion,549,52,9.47,Medianamente_resistentes,a realizar
Olancho,2/22/2018,Febrero,2018,2,14.89999962,-86,1008,LEMPIRA,Floracion Principal,1114,60,5.39,Medianamente_resistentes,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,14.09819984,-85.91362,842,LEMPIRA,Floracion Loca,656,42,6.4,Medianamente_resistentes,a realizar
Olancho,2/20/2018,Febrero,2018,2,14.89999962,-86.19999695,1066,LEMPIRA,Madurez Fisiologica,1039,24,2.31,Medianamente_resistentes,a realizar
Olancho,8/18/2017,Agosto,2017,8,15.10000038,-85.90000153,755,LEMPIRA,Fruto Consistente,1409,58,4.12,Medianamente_resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,15.09230042,-88.43430328,748,LEMPIRA,Madurez Fisiologica,770,364,47.27,Medianamente_resistentes,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,14.48799992,-88.54589844,871,LEMPIRA,Floracion,1056,4,0.38,Medianamente_resistentes,a realizar
Copan,2/23/2018,Febrero,2018,2,14.55296421,-88.94736481,914,LEMPIRA,Fin de Cosecha,718,17,2.37,Medianamente_resistentes,a realizar
El Paraiso,2/19/2018,Febrero,2018,2,14.07849979,-86.22100067,724,LEMPIRA,Floracion Loca,432,127,29.4,Medianamente_resistentes,a realizar
El Paraiso,3/14/2017,Marzo,2017,3,14.15352345,-86.58415222,1049,LEMPIRA,Floracion Principal,545,88,16.15,Medianamente_resistentes,a realizar
Copan,2/19/2018,Febrero,2018,2,14.55000019,-88.51999664,985,LEMPIRA,Hojas Nuevas Mayor al 30%,983,14,1.42,Medianamente_resistentes,a realizar
Cortes,3/29/2018,Marzo,2018,3,15.09869957,-87.34020233,978,LEMPIRA,Fin de Cosecha,1071,78,7.28,Medianamente_resistentes,a realizar
Olancho,2/20/2018,Febrero,2018,2,14.89850712,-86.13156891,939,LEMPIRA,Madurez Fisiologica,837,14,1.67,Medianamente_resistentes,a realizar
Comayagua,3/29/2018,Marzo,2018,3,14.44540024,-87.34249878,869,LEMPIRA,Floracion Loca,498,36,7.23,Medianamente_resistentes,a realizar
Cortes,3/28/2018,Marzo,2018,3,14.96916008,-87.99189758,760,LEMPIRA,Hojas Nuevas Mayor al 30%,1468,65,4.43,Medianamente_resistentes,a realizar
Santa Barbara,3/30/2018,Marzo,2018,3,15.10946846,-88.33429718,879,LEMPIRA,Floracion Loca,949,151,15.91,Medianamente_resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,14.44626999,-88.20426941,1061,LEMPIRA,Fin de Cosecha,891,15,1.68,Medianamente_resistentes,a realizar
Cortes,2/20/2018,Febrero,2018,2,15.01317501,-88.09030151,1049,LEMPIRA,Hojas Nuevas Mayor al 30%,878,14,1.59,Medianamente_resistentes,a realizar
Copan,2/20/2018,Febrero,2018,2,14.54590034,-89.02030182,765,CATIMOR,Hojas Nuevas Mayor al 30%,876,17,1.94,Medianamente_resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,13.99520016,-86.21700287,990,LEMPIRA,Floracion Loca,727,185,25.45,Medianamente_resistentes,a realizar
Cortes,9/21/2017,Septiembre,2017,9,15.35000038,-87.33999634,990,LEMPIRA,Madurez Fisiologica,1353,10,0.74,Medianamente_resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,13.93809986,-86.31140137,913,LEMPIRA,Floracion Loca,630,133,21.11,Medianamente_resistentes,a realizar
Comayagua,3/29/2018,Marzo,2018,3,14.8726368,-87.64633179,958,LEMPIRA,Hojas Nuevas Mayor al 30%,423,65,15.37,Medianamente_resistentes,a realizar
El Paraiso,3/29/2018,Marzo,2018,3,14.07849979,-86.22100067,724,LEMPIRA,Hojas Nuevas Mayor al 30%,553,102,18.44,Medianamente_resistentes,a realizar
El Paraiso,3/20/2017,Marzo,2017,3,14.13172626,-85.91812897,962,LEMPIRA,Floracion Loca,1046,193,18.45,Medianamente_resistentes,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,15.30000019,-88.69999695,900,LEMPIRA,Hojas Nuevas Mayor al 30%,799,71,8.89,Medianamente_resistentes,a realizar
Cortes,2/20/2018,Febrero,2018,2,15.01000023,-88.06999969,908,LEMPIRA,Madurez Fisiologica,525,249,47.43,Medianamente_resistentes,a realizar
Olancho,3/9/2017,Marzo,2017,3,14.4533844,-86.66899872,1060,LEMPIRA,Fin de Cosecha,864,134,15.51,Medianamente_resistentes,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.35000038,-87.27999878,849,CATIMOR,Floracion,359,55,15.32,Medianamente_resistentes,a realizar
El Paraiso,3/31/2018,Marzo,2018,3,13.93809986,-86.31140137,913,LEMPIRA,Hojas Nuevas Mayor al 30%,665,101,15.19,Medianamente_resistentes,a realizar
El Paraiso,3/31/2018,Marzo,2018,3,14.15999985,-86.75,1005,LEMPIRA,Fruto Consistente,516,46,8.91,Medianamente_resistentes,a realizar
Santa Barbara,2/22/2018,Febrero,2018,2,15.10946846,-88.33429718,879,LEMPIRA,Madurez Fisiologica,1207,143,11.85,Medianamente_resistentes,a realizar
Francisco Morazan,3/30/2018,Marzo,2018,3,14.50455666,-87.40408325,1092,LEMPIRA,Floracion,811,75,9.25,Medianamente_resistentes,a realizar
Copan,2/23/2018,Febrero,2018,2,14.47053146,-88.91964722,1058,OBATA,Fin de Cosecha,781,0,0,Medianamente_resistentes,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,13.85511971,-86.8551178,884,LEMPIRA,Hojas Nuevas Mayor al 30%,637,166,26.06,Medianamente_resistentes,a realizar
Olancho,2/21/2018,Febrero,2018,2,14.89999962,-85.90000153,752,LEMPIRA,Floracion Principal,1214,76,6.26,Medianamente_resistentes,a realizar
Cortes,3/31/2018,Marzo,2018,3,15.23488903,-87.76908875,1093,CATIMOR,Madurez Fisiologica,858,166,19.35,Medianamente_resistentes,a realizar
Comayagua,3/29/2018,Marzo,2018,3,14.31000042,-87.36000061,847,LEMPIRA,Floracion Loca,659,61,9.26,Medianamente_resistentes,a realizar
Cortes,2/20/2018,Febrero,2018,2,15.14454365,-87.67886353,825,LEMPIRA,Madurez Fisiologica,506,322,63.64,Medianamente_resistentes,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,14.22187614,-86.30903625,877,LEMPIRA,Hojas Nuevas Mayor al 30%,654,21,3.21,Medianamente_resistentes,a realizar
Comayagua,3/29/2018,Marzo,2018,3,14.73775005,-87.9861908,978,LEMPIRA,Floracion Loca,954,86,9.01,Medianamente_resistentes,a realizar
Comayagua,2/23/2018,Febrero,2018,2,14.54475975,-88.09927368,971,LEMPIRA,Madurez Fisiologica,1036,36,3.47,Medianamente_resistentes,a realizar
Santa Barbara,3/30/2018,Marzo,2018,3,15.2410059,-88.17303467,924,LEMPIRA,Floracion,913,68,7.45,Medianamente_resistentes,a realizar
Cortes,3/28/2018,Marzo,2018,3,15.31999969,-86.69000244,882,LEMPIRA,Hojas Nuevas Mayor al 30%,1065,79,7.42,Medianamente_resistentes,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,15.30000019,-88.59999847,706,LEMPIRA,Hojas Nuevas Mayor al 30%,915,91,9.95,Medianamente_resistentes,a realizar
Francisco Morazan,3/29/2018,Marzo,2018,3,13.13589954,-87.22699738,865,MEZCLA,Hojas Nuevas Mayor al 30%,881,11,1.25,Medianamente_resistentes,a realizar
Santa Barbara,3/27/2018,Marzo,2018,3,15.30000019,-88.59999847,800,LEMPIRA,Hojas Nuevas Mayor al 30%,710,46,6.48,Medianamente_resistentes,a realizar
El Paraiso,3/23/2017,Marzo,2017,3,13.81082058,-86.34732056,1063,LEMPIRA,Floracion Principal,657,24,3.65,Medianamente_resistentes,a realizar
El Paraiso,3/29/2018,Marzo,2018,3,13.96049976,-86.26670074,724,LEMPIRA,Floracion Loca,705,106,15.04,Medianamente_resistentes,a realizar
El Paraiso,3/16/2017,Marzo,2017,3,14.26814747,-86.30779266,724,LEMPIRA,Floracion Principal,550,36,6.55,Medianamente_resistentes,a realizar
Olancho,3/27/2018,Marzo,2018,3,14.48591232,-86.66484833,912,LEMPIRA,Floracion,1037,68,6.56,Medianamente_resistentes,a realizar
Copan,3/31/2018,Marzo,2018,3,14.53149986,-89.02020264,714,LEMPIRA,Floracion Loca,978,35,3.58,Medianamente_resistentes,a realizar
Santa Barbara,2/23/2018,Febrero,2018,2,15.30000019,-88.59999847,706,LEMPIRA,Hojas Nuevas Mayor al 30%,735,83,11.29,Medianamente_resistentes,a realizar
El Paraiso,3/22/2017,Marzo,2017,3,14.18721485,-86.13661194,931,LEMPIRA,Floracion Principal,497,50,10.06,Medianamente_resistentes,a realizar
El Paraiso,3/21/2017,Marzo,2017,3,14.35000038,-86.68000031,1069,LEMPIRA,Floracion Principal,838,41,4.89,Medianamente_resistentes,a realizar
El Paraiso,3/31/2018,Marzo,2018,3,14.09819984,-85.91362,842,LEMPIRA,Hojas Nuevas Mayor al 30%,567,28,4.94,Medianamente_resistentes,a realizar
El Paraiso,3/15/2017,Marzo,2017,3,14.27501965,-86.45980835,826,LEMPIRA,Floracion Principal,585,85,14.53,Medianamente_resistentes,a realizar
Comayagua,3/28/2018,Marzo,2018,3,14.54475975,-88.09927368,971,LEMPIRA,Hojas Nuevas Mayor al 30%,931,44,4.73,Medianamente_resistentes,a realizar
Francisco Morazan,2/23/2018,Febrero,2018,2,13.21140003,-86.10099792,1030,CATIMOR,Hojas Nuevas Mayor al 30%,964,11,1.14,Medianamente_resistentes,a realizar
Olancho,2/21/2018,Febrero,2018,2,14.89999962,-85.90000153,1098,LEMPIRA,Floracion Principal,1193,103,8.63,Medianamente_resistentes,a realizar
Olancho,3/27/2018,Marzo,2018,3,14.89999962,-85.90000153,1098,LEMPIRA,Floracion,1208,51,4.22,Medianamente_resistentes,a realizar
El Paraiso,3/21/2017,Marzo,2017,3,14.35000038,-86.69000244,1029,LEMPIRA,Floracion Principal,745,36,4.83,Medianamente_resistentes,a realizar
Comayagua,3/29/2018,Marzo,2018,3,14.76150036,-87.42870331,852,LEMPIRA,Floracion,625,120,19.2,Medianamente_resistentes,a realizar
Comayagua,3/28/2018,Marzo,2018,3,14.35999966,-87.33000183,1045,LEMPIRA,Floracion,456,19,4.17,Medianamente_resistentes,a realizar
El Paraiso,3/22/2017,Marzo,2017,3,14.17770195,-86.14594269,885,LEMPIRA,Floracion Principal,597,47,7.87,Medianamente_resistentes,a realizar
El Paraiso,3/27/2017,Marzo,2017,3,13.80026245,-86.40132141,1100,LEMPIRA,Floracion Principal,750,49,6.53,Medianamente_resistentes,a realizar
Santa Barbara,3/31/2018,Marzo,2018,3,15.22147846,-88.23298645,966,LEMPIRA,Floracion,811,54,6.66,Medianamente_resistentes,a realizar
Olancho,9/19/2017,Septiembre,2017,9,14.90929985,-86.13230133,972,LEMPIRA,Fruto Consistente,1131,7,0.62,Medianamente_resistentes,a realizar
Santa Barbara,9/18/2017,Septiembre,2017,9,15.19999981,-88.69999695,1057,LEMPIRA,Fruto Consistente,956,2,0.21,Medianamente_resistentes,a realizar
Copan,9/19/2017,Septiembre,2017,9,15,-88.90000153,760,LEMPIRA,Fruto Consistente,1352,9,0.67,Medianamente_resistentes,a realizar
El Paraiso,3/16/2017,Marzo,2017,3,14.08640003,-86.1780014,1006,LEMPIRA,Floracion Principal,405,59,14.57,Medianamente_resistentes,a realizar
Comayagua,2/19/2018,Febrero,2018,2,14.31000042,-87.36000061,800,LEMPIRA,Fin de Cosecha,759,73,9.62,Medianamente_resistentes,a realizar
Santa Barbara,9/21/2017,Septiembre,2017,9,15.30000019,-88.59999847,715,LEMPIRA,Fruto Consistente,1015,112,11.03,Medianamente_resistentes,a realizar
Santa Barbara,9/25/2017,Septiembre,2017,9,15.10000038,-88.40000153,943,LEMPIRA,Madurez Fisiologica,692,84,12.14,Medianamente_resistentes,a realizar
Francisco Morazan,3/30/2018,Marzo,2018,3,13.14249992,-87.2519989,709,LEMPIRA,Hojas Nuevas Mayor al 30%,723,17,2.35,Medianamente_resistentes,a realizar
Santa Barbara,3/30/2018,Marzo,2018,3,15.11219978,-88.39884949,866,LEMPIRA,Floracion,653,217,33.23,Medianamente_resistentes,a realizar
Olancho,3/28/2018,Marzo,2018,3,14.4533844,-86.66899872,1060,LEMPIRA,Floracion,1078,20,1.86,Medianamente_resistentes,a realizar
Comayagua,2/20/2018,Febrero,2018,2,14.77789974,-87.45420074,1016,LEMPIRA,Hojas Nuevas Mayor al 30%,727,63,8.67,Medianamente_resistentes,a realizar
Comayagua,3/27/2018,Marzo,2018,3,14.44250011,-87.3423996,898,LEMPIRA,Floracion Loca,558,0,0,Medianamente_resistentes,a realizar
Olancho,3/20/2017,Marzo,2017,3,14.89999962,-86.19999695,1066,LEMPIRA,Floracion Principal,878,0,0,Medianamente_resistentes,a realizar
Santa Barbara,3/27/2018,Marzo,2018,3,14.74592018,-88.34042358,1100,LEMPIRA,Floracion,1212,60,4.95,Medianamente_resistentes,a realizar
Cortes,3/30/2018,Marzo,2018,3,15.35999966,-86.01000214,1050,LEMPIRA,Floracion Loca,932,17,1.82,Medianamente_resistentes,a realizar
Olancho,3/28/2018,Marzo,2018,3,14.89999962,-85.90000153,920,LEMPIRA,Floracion,1336,51,3.82,Medianamente_resistentes,a realizar
Olancho,3/28/2018,Marzo,2018,3,14.44464302,-86.67134094,1083,LEMPIRA,Floracion,1073,95,8.85,Medianamente_resistentes,a realizar
El Paraiso,3/27/2018,Marzo,2018,3,13.7986002,-86.51920319,1068,PACAMARA,Hojas Nuevas Mayor al 30%,579,51,8.81,Medianamente_resistentes,a realizar
El Paraiso,3/17/2017,Marzo,2017,3,14.16706276,-85.98014832,854,LEMPIRA,Floracion Loca,1062,41,3.86,Medianamente_resistentes,a realizar
El Paraiso,3/27/2017,Marzo,2017,3,13.85511875,-86.50311279,884,LEMPIRA,Floracion Principal,557,21,3.77,Medianamente_resistentes,a realizar
Cortes,9/20/2017,Septiembre,2017,9,15.22592163,-87.81066895,1040,LEMPIRA,Inicio de Cosecha,1679,3,0.18,Medianamente_resistentes,a realizar
El Paraiso,3/17/2017,Marzo,2017,3,13.92700005,-86.28780365,1090,LEMPIRA,Floracion Principal,439,64,14.58,Medianamente_resistentes,a realizar
Copan,6/20/2017,Junio,2017,6,14.51550007,-88.59200287,978,ICATU,Fruto Consistente,1134,34,3,Susceptibles,a realizar
Copan,5/3/2017,Mayo,2017,5,14.71327686,-88.5870285,834,PACAS,Floracion Principal,1291,0,0,Susceptibles,a realizar
Copan,4/25/2018,Abril,2018,4,14.42711067,-89.27442169,1085,CATUAI,Floracion Principal,601,35,5.82,Susceptibles,a realizar
Copan,1/22/2018,Enero,2018,1,14.42961025,-89.16524506,1037,CATUAI,Madurez Fisiologica,896,131,14.62,Susceptibles,a realizar
Comayagua,2/18/2018,Febrero,2018,2,14.25,-87.44000244,950,CATUAI,Fin de Cosecha,365,80,21.92,Susceptibles,a realizar
Olancho,6/20/2017,Junio,2017,6,15.01069736,-86.44648743,965,CATUAI,Formacion de Fruto,1353,0,0,Susceptibles,a realizar
Copan,9/22/2017,Septiembre,2017,9,14.69480038,-88.71990204,886,CATUAI,Desarrollo,1202,82,6.82,Susceptibles,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,13.80039978,-86.50469971,873,CATUAI,Floracion Loca,866,0,0,Susceptibles,a realizar
Copan,4/24/2017,Abril,2017,4,14.42961025,-89.16524506,1037,CATUAI,Floracion Principal,416,2,0.48,Susceptibles,a realizar
El Paraiso,1/25/2018,Enero,2018,1,13.80039978,-86.50469971,873,CATUAI,Madurez Fisiologica,875,0,0,Susceptibles,a realizar
Santa Barbara,6/20/2017,Junio,2017,6,15.20224762,-88.25077057,1030,CATUAI,Formacion de Fruto,960,10,1.04,Susceptibles,a realizar
Copan,1/23/2018,Enero,2018,1,14.65389538,-89.08400726,1063,CATUAI,Fin de Cosecha,627,10,1.59,Susceptibles,a realizar
Santa Barbara,6/27/2017,Junio,2017,6,14.89999962,-88.40000153,1092,CATUAI,Fruto Consistente,832,38,4.57,Susceptibles,a realizar
Copan,1/24/2018,Enero,2018,1,14.77729988,-88.42990112,1052,CATUAI,Madurez Fisiologica,661,4,0.61,Susceptibles,a realizar
Copan,1/24/2018,Enero,2018,1,14.69480038,-88.71990204,886,CATUAI,Madurez Fisiologica,968,0,0,Susceptibles,a realizar
Copan,1/23/2018,Enero,2018,1,14.51550007,-88.59200287,978,ICATU,Madurez Fisiologica,1196,66,5.52,Susceptibles,a realizar
Santa Barbara,1/30/2018,Enero,2018,1,15,-88.09999847,934,PACAS,Madurez Fisiologica,389,63,16.2,Susceptibles,a realizar
Copan,1/27/2018,Enero,2018,1,15.08944416,-88.64527893,1014,PACAS,Madurez Fisiologica,1134,16,1.41,Susceptibles,a realizar
Copan,2/22/2018,Febrero,2018,2,14.57999992,-88.83999634,986,ICATU,Desarrollo,803,24,2.99,Susceptibles,a realizar
Santa Barbara,4/24/2018,Abril,2018,4,15.20224762,-88.25077057,1030,CATUAI,Floracion Loca,608,102,16.78,Susceptibles,a realizar
Copan,2/26/2018,Febrero,2018,2,14.69480038,-88.71990204,886,CATUAI,Floracion Loca,969,0,0,Susceptibles,a realizar
Comayagua,4/19/2017,Abril,2017,4,14.86023998,-87.6027298,980,CATUAI,Floracion Principal,941,37,3.93,Susceptibles,a realizar
Cortes,6/21/2017,Junio,2017,6,15,-88.06999969,913,PACAS,Fruto Consistente,808,65,8.04,Susceptibles,a realizar
Cortes,4/27/2017,Abril,2017,4,15,-88.06999969,913,PACAS,Floracion Principal,897,146,16.28,Susceptibles,a realizar
Santa Barbara,4/25/2017,Abril,2017,4,15.11187172,-88.30368042,1020,CATUAI,Floracion Principal,608,33,5.43,Susceptibles,a realizar
Copan,9/18/2017,Septiembre,2017,9,14.42961025,-89.16524506,1037,CATUAI,Fruto Consistente,634,92,14.51,Susceptibles,a realizar
Santa Barbara,9/28/2017,Septiembre,2017,9,15,-88.09999847,934,PACAS,Madurez Fisiologica,1725,95,5.51,Susceptibles,a realizar
El Paraiso,6/20/2017,Junio,2017,6,13.85130024,-86.54869843,865,CATUAI,Fruto Consistente,897,6,0.67,Susceptibles,a realizar
Copan,4/26/2018,Abril,2018,4,14.71327686,-88.5870285,834,PACAS,Floracion,1043,8,0.77,Susceptibles,a realizar
Copan,7/17/2017,Julio,2017,7,14.42711067,-89.27442169,1085,CATUAI,Fruto Consistente,797,164,20.58,Susceptibles,a realizar
Copan,9/19/2017,Septiembre,2017,9,14.51550007,-88.59200287,978,ICATU,Fruto Consistente,1094,126,11.52,Susceptibles,a realizar
Copan,7/20/2017,Julio,2017,7,14.42775726,-89.16429901,1080,CATUAI,Fruto Consistente,802,0,0,Susceptibles,a realizar
Copan,4/19/2017,Abril,2017,4,14.77729988,-88.42990112,1052,CATUAI,Floracion Principal,738,29,3.93,Susceptibles,a realizar
El Paraiso,4/25/2018,Abril,2018,4,13.80688381,-86.6037674,1040,PACAS,Hojas Nuevas Mayor al 30%,829,21,2.53,Susceptibles,a realizar
El Paraiso,9/20/2017,Septiembre,2017,9,13.80039978,-86.50469971,873,CATUAI,Fruto Consistente,1045,1,0.1,Susceptibles,a realizar
El Paraiso,2/20/2018,Febrero,2018,2,13.85130024,-86.54869843,865,CATUAI,Madurez Fisiologica,777,80,10.3,Susceptibles,a realizar
Cortes,9/20/2017,Septiembre,2017,9,15,-88.08000183,900,PACAS,Fruto Consistente,820,234,28.54,Susceptibles,a realizar
El Paraiso,1/22/2018,Enero,2018,1,13.85130024,-86.54869843,865,CATUAI,Madurez Fisiologica,805,159,19.75,Susceptibles,a realizar
Cortes,6/27/2017,Junio,2017,6,15.47557354,-88.06816101,750,ICATU,Formacion de Fruto,1075,159,14.79,Susceptibles,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,15.20224762,-88.25077057,1030,CATUAI,Madurez Fisiologica,899,475,52.84,Susceptibles,a realizar
Copan,6/27/2017,Junio,2017,6,14.42711067,-89.27442169,1085,CATUAI,Fruto Consistente,671,177,26.38,Susceptibles,a realizar
Cortes,1/25/2018,Enero,2018,1,14.96000004,-87.98999786,756,CATUAI,Hojas Nuevas Mayor al 30%,1177,113,9.6,Susceptibles,a realizar
Copan,9/20/2017,Septiembre,2017,9,14.65389538,-89.08400726,1063,CATUAI,Desarrollo,824,19,2.31,Susceptibles,a realizar
Cortes,9/19/2017,Septiembre,2017,9,15,-88.06999969,913,PACAS,Fruto Consistente,615,94,15.28,Susceptibles,a realizar
Santa Barbara,2/27/2018,Febrero,2018,2,14.89999962,-88.40000153,1092,CATUAI,Floracion,919,25,2.72,Susceptibles,a realizar
Santa Barbara,6/22/2017,Junio,2017,6,15.11187172,-88.30368042,1020,CATUAI,Floracion Principal,935,0,0,Susceptibles,a realizar
Copan,2/16/2018,Febrero,2018,2,15.08944416,-88.64527893,1014,PACAS,Hojas Nuevas Mayor al 30%,920,7,0.76,Susceptibles,a realizar
Copan,9/22/2017,Septiembre,2017,9,14.42711067,-89.27442169,1085,CATUAI,Fruto Consistente,802,203,25.31,Susceptibles,a realizar
